tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
41959,1,5052,Aspergillus penicillioides,"",eukaryota,false,,,,0.12666747396070072,19,,,99.7862,96.3684,10^-52.8621,,,,,,,,,,,,,,,,,,0
41958,1,5052,Aspergillus gracilis,"",eukaryota,false,,,,0.033333545779131765,5,,,100.0,84.4,10^-45.0767,,,,,,,,,,,,,,,,,,0
41900,1,5052,Aspergillus flavipes,"",eukaryota,false,,,,0.013333418311652707,2,,,99.4445,95.5,10^-51.9449,,,,,,,,,,,,,,,,,,0
41413,1,5052,Aspergillus glaucus,"",eukaryota,false,,,,,,,,,,,,,,,,0.033333545779131765,5,,,82.82,29.2,10^-7.24824,,,,,,0
41068,1,5052,Aspergillus campestris,"",eukaryota,false,,,,,,,,,,,,,,,,0.3266687486354913,49,1,42,78.4695,93.2245,10^-42.4318,,,,,,0
41061,1,5052,Aspergillus nomiae,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333418311652707,2,,,72.7,33.0,10^-5.35452,,,,,,0
40993,1,5052,Aspergillus carbonarius,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333418311652707,2,,,96.9,32.0,10^-11.2204,,,,,,0
36643,1,5052,Aspergillus avenaceus,"",eukaryota,false,,,,0.013333418311652707,2,,,96.064,101.5,10^-51.2315,,,,,,,,,,,,,,,,,,0
36630,1,5052,Aspergillus fischeri,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,,0
34381,1,5052,Aspergillus japonicus,"",eukaryota,false,,,,0.22000140214226965,33,,,99.3317,94.1515,10^-50.8819,,,,,,0.02000012746747906,3,,,100.0,30.0,10^-9.66878,,,,,,0
33178,1,5052,Aspergillus terreus,"",eukaryota,false,,,,,,,,,,,,,,,,0.02000012746747906,3,,,100.0,33.0,10^-14.2228,,,,,,1
5068,1,5052,Aspergillus tubingensis,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,76.0,10^-39.3489,,,,,,,,,,,,,,,,,,0
5065,1,5052,Aspergillus sp.,"",eukaryota,false,,,,0.07333380071408989,11,,,99.8024,89.7273,10^-48.4581,,,,,,,,,,,,,,,,,,0
5064,1,5052,Aspergillus restrictus,"",eukaryota,false,,,,0.013333418311652707,2,,,100.0,60.0,10^-27.1003,,,,,,,,,,,,,,,,,,0
5062,1,5052,Aspergillus oryzae,"",eukaryota,false,,,,0.033333545779131765,5,,,99.2156,82.4,10^-42.626,,,,,,0.013333418311652707,2,,,85.2,27.0,10^-4.73049,,,,,,0
5061,1,5052,Aspergillus niger,"",eukaryota,false,,,,0.20666798383061694,31,,,99.1155,89.1034,10^-47.47,,,,,,0.013333418311652707,2,,,97.0,33.0,10^-13.4324,,,,,,1
5059,1,5052,Aspergillus flavus,"",eukaryota,false,,,,0.32000203947966493,48,1,42,96.3664,293.396,10^-133.223,,,,,,0.02000012746747906,3,,,99.0,32.6667,10^-11.197,,,,,,1
5057,1,5052,Aspergillus clavatus,"",eukaryota,false,,,,0.10666734649322165,16,2,14,95.5632,152.125,10^-63.7672,,,,,,,,,,,,,,,,,,0
5053,1,5052,Aspergillus aculeatus,"",eukaryota,false,,,,0.22000140214226965,33,,,99.5743,96.6364,10^-52.7822,,,,,,0.1000006373373953,15,,,99.4867,29.2667,10^-9.72206,,,,,,0
5036,2,5036,Histoplasma,"",eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,95.15,30.0,10^-8.95493,,,,,[5037],1
5037,1,5036,Histoplasma capsulatum,"",eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,95.15,30.0,10^-8.95493,,,,,,1
5027,2,5027,Pyrenophora,"",eukaryota,false,,,,0.09333392818156894,14,,,97.1943,74.2857,10^-35.6489,,,,,,0.12666747396070072,19,,,92.0056,30.8889,10^-9.63214,,,,,"[53485, 45151]",0
53485,1,5027,Pyrenophora teres,"",eukaryota,false,,,,0.08000050986991623,12,,,97.8874,78.6667,10^-39.0007,,,,,,0.06666709155826353,10,,,98.6556,32.1111,10^-12.2064,,,,,,0
45151,1,5027,Pyrenophora tritici-repentis,"",eukaryota,false,,,,0.013333418311652707,2,,,93.0355,48.0,10^-15.5381,,,,,,0.06000038240243718,9,,,85.3556,29.6667,10^-7.05788,,,,,,0
5024,2,5024,Venturia,"",eukaryota,false,,,,,,,,,,,,,,,,0.04666696409078447,7,,,90.4429,30.7143,10^-8.78882,,,,,[86259],0
86259,1,5024,Venturia nashicola,"",eukaryota,false,,,,,,,,,,,,,,,,0.04666696409078447,7,,,90.4429,30.7143,10^-8.78882,,,,,,0
