tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_name,uploader,overall_job_status,runtime_seconds,total_reads,passed_filters,passed_filters_percent,host_organism,total_ercc_reads,subsampled_fraction,quality_control,compression_ratio,reads_after_bowtie2_ercc_filtered,reads_after_fastp,reads_after_bowtie2_host_filtered,reads_after_hisat2_host_filtered,reads_after_czid_dedup,sample_type,nucleotide_type,collection_date,water_control,state,site,habitat,species,lineage,family
2661635,1,11584,Furrundu phlebovirus,,viruses,False,,,,,,,,0.2416654947274618,8.0,,,70.825,29.625,10^-5.35503,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Furrundu phlebovirus', 'genus': 'Phlebovirus', 'family': 'Phenuiviridae', 'order': 'Hareavirales', 'class': 'Bunyaviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Phenuiviridae
11271,2,11271,Vesiculovirus,,viruses,False,0.0906245605227982,3.0,,,96.9683,76.3333,10^-36.3737,,,,,,,,[1972575],0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Vesiculovirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
1972575,1,11271,Vesiculovirus piry,,viruses,False,0.0906245605227982,3.0,,,96.9683,76.3333,10^-36.3737,,,,,,,,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Vesiculovirus piry', 'genus': 'Vesiculovirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
11051,2,11051,Flavivirus,arboviruses group B,viruses,False,0.0906245605227982,3.0,,,95.8333,77.3333,10^-37.0634,0.4833309894549237,16.0,,,80.2,30.625,10^-7.43566,"[2045187, 1708574, 1046551, 643132, 390845, 31658]",0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Orthoflavivirus', 'family': 'Flaviviridae', 'order': 'Amarillovirales', 'class': 'Flasuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Flaviviridae
2045187,1,11051,La Tina virus,,viruses,False,,,,,,,,0.0302081868409327,1.0,,,93.1,29.0,10^-12.2336,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'La Tina virus', 'genus': 'Orthoflavivirus', 'family': 'Flaviviridae', 'order': 'Amarillovirales', 'class': 'Flasuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Flaviviridae
1708574,1,11051,Mercadeo virus,,viruses,False,,,,,,,,0.0906245605227982,3.0,,,67.5,28.6667,10^-3.53293,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Mercadeo virus', 'genus': 'Orthoflavivirus', 'family': 'Flaviviridae', 'order': 'Amarillovirales', 'class': 'Flasuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Flaviviridae
1046551,1,11051,Aedes galloisi flavivirus,,viruses,False,,,,,,,,0.0302081868409327,1.0,,,84.0,25.0,10^-3.33913,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Aedes galloisi flavivirus', 'genus': 'Orthoflavivirus', 'family': 'Flaviviridae', 'order': 'Amarillovirales', 'class': 'Flasuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Flaviviridae
643132,1,11051,Quang Binh virus,,viruses,False,0.0302081868409327,1.0,,,87.5,56.0,10^-16.1513,,,,,,,,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Quang Binh virus', 'genus': 'Orthoflavivirus', 'family': 'Flaviviridae', 'order': 'Amarillovirales', 'class': 'Flasuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Flaviviridae
390845,1,11051,Aedes flavivirus,,viruses,False,0.0604163736818654,2.0,,,100.0,88.0,10^-47.5195,0.3020818684093273,10.0,,,84.42,31.8,10^-8.97519,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Aedes flavivirus', 'genus': 'Orthoflavivirus', 'family': 'Flaviviridae', 'order': 'Amarillovirales', 'class': 'Flasuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Flaviviridae
31658,1,11051,Cell fusing agent virus,,viruses,False,,,,,,,,0.0302081868409327,1.0,,,59.4,32.0,10^-3.04721,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Orthoflavivirus iunctionis', 'subgenus': 'Fusivirus', 'genus': 'Orthoflavivirus', 'family': 'Flaviviridae', 'order': 'Amarillovirales', 'class': 'Flasuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Flaviviridae
11019,2,11019,Alphavirus,arboviruses group A,viruses,False,1.5708257157285022,52.0,,,99.8841,276.154,10^-139.887,,,,,,,,[11033],1,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Alphavirus', 'family': 'Togaviridae', 'order': 'Martellivirales', 'class': 'Alsuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Togaviridae
11033,1,11019,Semliki Forest virus,,viruses,False,1.5708257157285022,52.0,,,99.8841,276.154,10^-139.887,,,,,,,,,1,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Alphavirus semliki', 'genus': 'Alphavirus', 'family': 'Togaviridae', 'order': 'Martellivirales', 'class': 'Alsuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Togaviridae
11007,2,11007,Totivirus,,viruses,False,0.0302081868409327,1.0,,,98.305,59.0,10^-26.4214,0.6645801105005201,22.0,,,72.7682,29.9091,10^-5.98499,"[2996479, 2970642, 2970634, 2970629, 2970625, 2970611]",0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2996479,1,11007,Aedes japonicus totivirus 1,,viruses,False,,,,,,,,0.0302081868409327,1.0,,,59.4,32.0,10^-7.9393,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Aedes japonicus totivirus 1', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970642,1,11007,Joutseno totivirus,,viruses,False,,,,,,,,0.0604163736818654,2.0,,,72.5,31.0,10^-5.91341,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Joutseno totivirus', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970634,1,11007,Hattula totivirus 3,,viruses,False,,,,,,,,0.0604163736818654,2.0,,,78.15,32.0,10^-8.56114,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Hattula totivirus 3', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970629,1,11007,Hanko totivirus 8,,viruses,False,,,,,,,,0.0906245605227982,3.0,,,75.1667,32.0,10^-6.81459,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Hanko totivirus 8', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970625,1,11007,Hanko totivirus 4,,viruses,False,0.0302081868409327,1.0,,,98.305,59.0,10^-26.4214,0.1812491210455964,6.0,,,75.8667,26.8333,10^-4.38869,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Hanko totivirus 4', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970611,1,11007,Enontekio totivirus 2,,viruses,False,,,,,,,,0.2416654947274618,8.0,,,69.9375,30.375,10^-6.00068,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Enontekio totivirus 2', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
10260,2,10260,Avipoxvirus,,viruses,False,,,,,,,,0.0302081868409327,1.0,,,53.1,32.0,10^-3.31247,[336486],0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Avipoxvirus', 'subfamily': 'Chordopoxvirinae', 'family': 'Poxviridae', 'order': 'Chitovirales', 'class': 'Pokkesviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Poxviridae
336486,1,10260,Turkeypox virus,,viruses,False,,,,,,,,0.0302081868409327,1.0,,,53.1,32.0,10^-3.31247,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Avipoxvirus turkeypox', 'genus': 'Avipoxvirus', 'subfamily': 'Chordopoxvirinae', 'family': 'Poxviridae', 'order': 'Chitovirales', 'class': 'Pokkesviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Poxviridae
10242,2,10242,Orthopoxvirus,,viruses,False,0.0604163736818654,2.0,,,95.122,41.0,10^-12.8557,,,,,,,,[28874],0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Orthopoxvirus', 'subfamily': 'Chordopoxvirinae', 'family': 'Poxviridae', 'order': 'Chitovirales', 'class': 'Pokkesviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Poxviridae
28874,1,10242,Volepox virus,,viruses,False,0.0604163736818654,2.0,,,95.122,41.0,10^-12.8557,,,,,,,,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Orthopoxvirus volepox', 'genus': 'Orthopoxvirus', 'subfamily': 'Chordopoxvirinae', 'family': 'Poxviridae', 'order': 'Chitovirales', 'class': 'Pokkesviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Poxviridae
3055750,1,-200,Coquillettidia bunyavirus,,viruses,False,,,,,,,,0.3020818684093273,10.0,,,50.746,67.0,10^-15.7122,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Mobuvirus coquillettidiae', 'genus': 'Mobuvirus', 'family': 'Phenuiviridae', 'order': 'Hareavirales', 'class': 'Bunyaviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Phenuiviridae
2980386,1,-200,Tierp virus,,viruses,False,,,,,,,,0.0906245605227982,3.0,,,82.7,29.0,10^-4.82127,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Tierp virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2980377,1,-200,Kvarnon virus,,viruses,False,,,,,,,,0.7552046710233183,25.0,,,83.712,29.52,10^-7.19278,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Kvarnon virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2952075,1,-200,XiangYun mono-chu-like virus 8,,viruses,False,,,,,,,,0.0302081868409327,1.0,,,54.8,31.0,10^-3.451,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'XiangYun mono-chu-like virus 8', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2936537,1,-200,Byreska virus,,viruses,False,,,,,,,,0.8458292315461166,28.0,,,34.574,188.0,10^-31.9355,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Byreska virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2929650,1,-200,Tartas insect-associated virus,,viruses,False,,,,,,,,0.2114573078865291,7.0,,,78.1571,31.8571,10^-7.99143,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Tartas insect-associated virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2910404,1,-200,Trichobi phenuili virus,,viruses,False,0.0906245605227982,3.0,,,92.7807,44.6667,10^-13.5057,,,,,,,,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Trichobi phenuili virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2899248,1,-200,Aedes binegev-like virus 2,,viruses,False,,,,,,,,0.0604163736818654,2.0,,,81.8,33.0,10^-9.63484,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Aedes binegev-like virus 2', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2899247,1,-200,Aedes binegev-like virus 1,,viruses,False,,,,,,,,0.0604163736818654,2.0,,,81.8,33.0,10^-9.97405,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Aedes binegev-like virus 1', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2892542,1,-200,San Gabriel mononegavirus,,viruses,False,,,,,,,,0.0302081868409327,1.0,,,82.6,23.0,10^-3.44977,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Primrhavirus gabriel', 'genus': 'Primrhavirus', 'subfamily': 'Deltarhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2832643,1,-200,Caudoviricetes sp.,,viruses,False,0.0604163736818654,2.0,,,96.184,39.0,10^-12.1914,0.1208327473637309,4.0,,,88.725,27.75,10^-9.24492,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Caudoviricetes sp.', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2800948,1,-200,Usinis virus,,viruses,False,,,,,,,,4.652060773503641,154.0,,,47.4999,147.071,10^-41.0211,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Usinis virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2800930,1,-200,Nebet virus,,viruses,False,,,,,,,,0.2416654947274618,8.0,,,40.845,71.0,10^-10.3799,,0,PM2577,Jorge Alberto Castro Rodríguez,COMPLETE,19809,150000000,2939542,1.96,Mosquito,1546.0,0.220693,88.256,1.48,149998454,132382326,26347084,26217300,8980510,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Nebet virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
